sku|store_number|description|regular_price|dept_code|sale_price|sale_qty|promo_start_date|promo_end_date|promo_min_qty|promo_limit_qty|promo_buy_qty|promo_get_qty|promo_tag|family_sale_code|tax_pct|bottle_deposit|cool|brand_name|product_name|size|uom|scale_flag|how_to_sell|avg_weight|wgt_selector|item_location
00029839006540|72|FRND MINT CHOCOLATE CHIP IC|5.49|96||||||||||15068040||||||48|OZ|N||||
00011300494369|72|BRACH PEPPRMNT STARLITES|3.49|68|6.00|2|2018/06/07|2018/07/04|0|0|||Giant Eagle Advantage Card Price|14933705||||||16|OZ|N||||
00053852005006|72|GREEN MOUNTAIN GR SALSAFIRE|5.79|89||||||||||||||||16|OZ|N||||
00072368235011|72|DEL. CANNEL. BEANS|1.79|1||||||||||||||||14|OZ|N||||
00040000000501|72|SNICKERS BAR SINGLES|1.00|68||||||||||||||||1|EA|N||||
00040000001010|72|MILKY WAY BAR SINGLES|1.00|68||||||||||||||||1|EA|N||||
00040000000310|72|M&M PLAIN CANDY SINGLE|1.00|68||||||||||||||||1.69|OZ|N||||
00040000000327|72|M&M PEANUT CANDY SINGLE|1.00|68||||||||||||||||1|EA|N||||
00040000000518|72|STARBURST FRT CHEWS-SNGLE|1.00|68||||||||||||||||1|EA|N||||
00040000003137|72|M&M MILK TEAR N SHARE KING SZE|1.79|68||||||||||||||||1|EA|N||||
00040000004325|72|RPK M&M PEANUT KING SIZE|1.79|68||||||||||||||||3.27|OZ|N||||
00035733002984|72|TURNER'S PNK LEMNADE 1%|2.79|35||||||||||||||||128|OZ|N||||
00040000001607|72|SKITTLES ORIGINAL SINGLES|1.00|68||||||||||||||||1|EA|N||||
00070328820536|72|OLD BAY SEASON SHAKER BOTTLE|2.99|23||||||||||||||||2.62|OZ|N||||
00071720003176|72|TOOTSIE ASST POPS|2.99|68||||||||||||||||10.10|OZ|N||||
00071720002179|72|TOOTSIE ROLL MIDGEES|2.99|68||||||||||||||||12|OZ|N||||
00030034014339|72|GE SQUEEZE YELLOW MUSTARD|1.50|1|5.00|5|2018/04/12|2018/09/05|0|0|||Giant Eagle Advantage Card Price|||||||8|OZ|N||||
00071720008133|72|VALPK TOOTSIE CHILDS PLAY|8.99|68|7.99|1|2018/04/05|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||56|OZ|N||||
00077290906725|72|PEARSON MINT PATTIES|2.79|68||||||||||||||||12|OZ|N||||
00030034045777|72|GE ELBOW MACARONI|1.00|1||||||||||||||||16|OZ|N||||
00019000085016|72|LIFESAVER 5 FLAVOR PEG|2.29|68||||||||||||||||6.25|OZ|N||||
00019000085030|72|LIFESAVER PEPOMINT PEG|2.29|68||||||||||||||||6.25|OZ|N||||
00019000085047|72|LIFESAVER WINTOGREEN PEG|2.29|68||||||||||||||||6.25|OZ|N||||
00019000085054|72|LIFESAVER BUTTER RUM PEG|2.29|68||||||||||||||||6.25|OZ|N||||
00220656000005|72|CHICKEN SHISH KABOBS/LB|8.99|24|7.99|1|2015/04/09|2099/12/30|0|0|||Giant Eagle Advantage Card Price|10095856||||||1|LB|Y||||
00012546011099|72|TRIDENT ORIGINAL VALU PK|1.39|68||||||||||||||||14|PC|N||||
00012546011075|72|TRIDENT SPEARMINT VALU PK|1.39|68||||||||||||||||18|CT|N||||
00043194162642|72|SCUNCI NO DMG SML ELSTC BRITE|3.29|49||||||||||14735322||||||34|EA|N||||
00043695083163|72|LEAN PKT MEATBALL MOZZARELLA|2.79|36|10.00|4|2018/03/01|2018/12/31|0|0|||Giant Eagle Advantage Card Price|14588400||||||9|OZ|N||||
00075573000153|72|CLEARLY NA SOAP GLY UNSCENT|1.99|110||||||||||||||||4|OZ|N||||
00216266000009|72|GE P-C COLBY JACK RW|7.99|19||||||||||||||||1|LB|Y||||
00000000040921|72|PEA SNOW|4.99|4||||||||||||||||1|LB|N||||
00075900002379|72|BOB EVANS FRESH BRKFAST PATTIE|7.99|5||||||||||||||||24|OZ|N||||
00073405102501|72|B.V. FANCY SLICE PICALILLI|5.79|1||||||||||||||||32|OZ|N||||
00037000306566|72|ALWAYS ULT MAXI W/ WINGS JUMBO|5.99|110||||||||||||||||36|CT|N||||
00019000000040|72|FRUIT STRIP JUMBO REGULAR|1.19|68||||||||||||||||17|SK|N||||
00039400016359|72|BUSH BEANS VEGETARIAN|2.39|1|5.00|3|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15076410||||||28|OZ|N||||
00012546011471|72|TRIDENT CINNAMON VALU PACK|1.39|68||||||||||||||||18|CT|N||||
00051000125736|72|V8 SPLASH TROP BLEND 10%|2.50|67|4.00|2|2018/05/03|2018/07/25|0|0|||Giant Eagle Advantage Card Price|||||||64|OZ|N||||
00000000048897|72|HERB BUNCHED CILANTRO|1.99|4||||||||||||||||1|EA|N||||
00041570015902|72|BLUE DIA SMOKEHOUSE ALMONDS|4.29|89||||||||||||||||6|OZ|N||||
00070085035082|72|BAGEL BITES CHS & PEPPRNI 40CT|9.99|36||||||||||||||||31.1|OZ|N||||
00016000189805|72|GM WONDRA FLOUR SHAKER|2.59|44||||||||||||||||13.50|OZ|N||||
00226338000004|72|BELGIOIOSO ROMANO WHEEL-CD|11.99|19||||||||||||||||24|LB|Y||||
00029000017009|72|PLNTR DRY RST SLTD PNUTS|4.99|89|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15014695||||||16|OZ|N||||
00070011983777|72|NN*TZ9 KNEE HI-TAN Q VALU PK|4.99|49||||||||||||||||10|PK|N||||
00029000072107|72|PLNTR COCKTAIL PEANUTS|4.99|89|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15014695||||||16|OZ|N||||
00012071000254|72|MONASTERY BREAD|4.49|69||||||||||||||||20|OZ|N||||
00071662830090|72|CRAYOLA BLUNT TIP SCISSORS|1.79|11||||||||||||||||1|EA|N||||
00029000016651|72|PLNTR MIXED NUTS|6.79|89|5.29|1|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|14991611||||||10.30|OZ|N||||
00027000488058|72|OR POPCORN|5.99|91|5.29|1|2018/05/31|2019/05/29|0|0|||Giant Eagle Advantage Card Price|||||||30|OZ|N||||
00051500000205|72|SMKR BUTTERSCOTCH TOPPING|2.69|90|4.00|2|2018/04/12|2018/09/05|0|0|||Giant Eagle Advantage Card Price|||||||12.25|OZ|N||||
00041164008495|72|MRS T MINI CHD&BACON PIEROGIES|3.29|36|6.00|2|2018/04/26|2019/01/02|0|0|||Giant Eagle Advantage Card Price|14940311||||||12|OZ|N||||
00051500000489|72|SMKR HOT FUDGE TOPPING|2.69|90|4.00|2|2018/04/12|2018/09/05|0|0|||Giant Eagle Advantage Card Price|||||||11.75|OZ|N||||
00051500000212|72|SMKR CARAMEL TOPPING|2.69|90|4.00|2|2018/04/12|2018/09/05|0|0|||Giant Eagle Advantage Card Price|||||||12.25|OZ|N||||
00051500021231|72|SMKR MICRO SQZ HOT FUDGE TOPNG|3.29|90|5.00|2|2018/04/12|2018/09/05|0|0|||Giant Eagle Advantage Card Price|||||||15.50|OZ|N||||
00051500025123|72|SMKR CARAMEL SUNDAE SYRUP|3.29|90|5.00|2|2018/04/12|2018/09/05|0|0|||Giant Eagle Advantage Card Price|||||||20|OZ|N||||
00051500025130|72|SMKR CHOC SUNDAE SYRUP|3.29|90|5.00|2|2018/04/12|2018/09/05|0|0|||Giant Eagle Advantage Card Price|||||||20|OZ|N||||
00041725101016|72|BAKER POPPY SEED FILLING|2.99|44||||||||||||||||10|OZ|N||||
00051500025116|72|SMKR BUTTERSCOTCH SUN SYP|3.29|90|5.00|2|2018/04/12|2018/09/05|0|0|||Giant Eagle Advantage Card Price|||||||20|OZ|N||||
00041725101023|72|BAKER APRICOT FILLING|2.99|44||||||||||||||||10|OZ|N||||
00075185000039|72|MARTINS POTATO SANDWICH ROLL|3.69|69||||||||||||||||15|OZ|N||||
00012000003554|72|FRAPPUCCINO COFFEE|2.79|67||||||||||||||||9.5|OZ|N||||
00600699661447|72|JET-PFD MARSHMALLOW CREME|2.00|44||||||||||||||||7|OZ|N||||
00043000259085|72|DREAM WHIP|3.99|44||||||||||||||||2.60|OZ|N||||
00043000276785|72|BAKERS ANGEL FLAKE COCONUT|3.29|44||||||||||||||||14|OZ|N||||
00070200500440|72|DRESSING MARZ HONEY FRENCH|4.49|1||||||||||||||||15|OZ|N||||
00072180639837|72|FRESCH RISING 4 CHEESE PIZZA|6.99|37|5.99|1|2018/03/22|2018/12/26|0|0|||Giant Eagle Advantage Card Price|14792273||||||25.59|OZ|N||||
00030034007638|72|GE SHRED MOZZARELLA  LMPS|2.59|35||||||||||||||||8|OZ|N||||
00043000228029|72|MINUTE TAPIOCA|4.49|44||||||||||||||||8|OZ|N||||
00043000201442|72|JELLO SF LIME|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||.3|OZ|N||||
00043000201404|72|JELLO SF STRAWBERRY|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||.3|OZ|N||||
00043000201367|72|JELLO SF LEMON|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||.3|OZ|N||||
00043000201435|72|JELLO SF ORANGE|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||.3|OZ|N||||
00043000200018|72|JELLO STRAWBERRY|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3|OZ|N||||
00043000200025|72|JELLO RASPBERRY|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3|OZ|N||||
00043000200032|72|JELLO CHERRY|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3|OZ|N||||
00043000200049|72|JELLO ORANGE|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3|OZ|N||||
00043000200247|72|JELLO PEACH|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3|OZ|N||||
00043000200087|72|JELLO BLACK CHERRY|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3|OZ|N||||
00022655303015|72|BB TURKEY BACON|3.49|5||||||||||||||||12|OZ|N||||
00043000200056|72|JELLO LEMON|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3|OZ|N||||
00043000200063|72|JELLO LIME|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3|OZ|N||||
00043000200513|72|JELLO STRAWBERRY|1.59|44|5.00|4|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15072029||||||6|OZ|N||||
00043000200568|72|JELLO LIME|1.59|44|5.00|4|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15072029||||||6|OZ|N||||
00043000200520|72|JELLO RASPBERRY|1.59|44|5.00|4|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15072029||||||6|OZ|N||||
00043000200537|72|JELLO CHERRY|1.59|44|5.00|4|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15072029||||||6|OZ|N||||
00043000200544|72|JELLO ORANGE|1.59|44|5.00|4|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15072029||||||6|OZ|N||||
00043000200773|72|JELLO STRAWBERRY BANANA|1.59|44|5.00|4|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15072029||||||6|OZ|N||||
00043000206522|72|JELLO VANILLA PUDDING|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3|OZ|N||||
00043000206515|72|JELLO CHOCOLATE PUDDING|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3.50|OZ|N||||
00043000206539|72|JELLO BUTTERSCOTCH PUDDIN|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3.5|OZ|N||||
00043000213636|72|JELLO VANILLA TAPIOCA|1.25|44||||||||||||||||3.25|OZ|N||||
00043000205525|72|JELLO SF FF INST VAN PUD|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||1|OZ|N||||
00043000205518|72|JELLO SF FF INST CHOC PUD|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||1.4|OZ|N||||
00043000204498|72|JELLO INST CHOCOLATE FDG|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3.9|OZ|N||||
00043000204375|72|JELLO INST COCONUT PUDDNG|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3.4|OZ|N||||
00043000204450|72|JELLO INST PISTACHIO PUD|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3.4|OZ|N||||
00043000204399|72|JELLO INST FRENCH VAN PUD|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3.4|OZ|N||||
00043000204405|72|JELLO INST LEMON PUDDING|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||2.90|OZ|N||||
00043000204429|72|JELLO INST BANANA CRM PUD|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3.4|OZ|N||||
00043000204313|72|JELLO INST CHOC PUDDING|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3.9|OZ|N||||
00043000204337|72|JELLO INST VANILLA PUDDIN|1.25|44|10.00|10|2018/06/21|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||3.4|OZ|N||||
00043000206911|72|JELLO CHOCOLATE PUDDING|1.59|44|5.00|4|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15072041||||||5|OZ|N||||
00043000206928|72|JELLO VANILLA PUDDING|1.59|44|5.00|4|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15072041||||||4.6|OZ|N||||
00043000204719|72|JELLO INST CHOCOLATE PUD|1.59|44|5.00|4|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15072041||||||5.9|OZ|N||||
00043000204726|72|JELLO INST VANILLA PUDDNG|1.59|44|5.00|4|2018/06/28|2018/07/11|0|0|||Giant Eagle Advantage Card Price|15072041||||||5.1|OZ|N||||
00043000951149|72|CNTRY TM PINK LEMON 8QT|3.29|67|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15144527||||||20|OZ|N||||
00043000951170|72|CNTRY TM SGR LEMONADE 8QT|3.29|67|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15144525||||||20|OZ|N||||
00043000955673|72|KAID UNSWT BLK CHERRY 2QT|0.25|67|1.00|4|2018/06/28|2019/01/02|0|0|||Giant Eagle Advantage Card Price|||||||0.13|OZ|N||||
00043000955437|72|KAID UNSWT TROP PUNCH 2QT|0.25|67|1.00|4|2018/06/28|2019/01/02|0|0|||Giant Eagle Advantage Card Price|||||||0.16|OZ|N||||
00043000955314|72|KAID UNSWT ORANGE 2QT|0.25|67|1.00|4|2018/06/28|2019/01/02|0|0|||Giant Eagle Advantage Card Price|||||||0.15|OZ|N||||
00043000955635|72|KAID UNSWT GRAPE 2QT|0.25|67|1.00|4|2018/06/28|2019/01/02|0|0|||Giant Eagle Advantage Card Price|||||||0.14|OZ|N||||
00043000955628|72|KAID UNSWT CHERRY 2QT|0.25|67|1.00|4|2018/06/28|2019/01/02|0|0|||Giant Eagle Advantage Card Price|||||||0.14|OZ|N||||
00043000955697|72|KAID UNSWT LEMONADE 2QT|0.25|67|1.00|4|2018/06/28|2019/01/02|0|0|||Giant Eagle Advantage Card Price|||||||0.31|OZ|N||||
00043000953532|72|KAID SGR SWT CHERRY 8QT|2.99|67|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15144566||||||19|OZ|N||||
00043000953525|72|KAID SGR SWT GRAPE 8QT|2.99|67|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15144562||||||19|OZ|N||||
00043000953549|72|KAID SGR SWT ORANGE 8QT|2.99|67|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15144568||||||19|OZ|N||||
00043000953501|72|KAID SGR SWT PUNCH 8QT|2.99|67|5.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15144565||||||19|OZ|N||||
00072251001778|72|N E PINE COUSCOUS|2.99|1||||||||||||||||5.6|OZ|N||||
00030034007225|72|GE CHUNK SHARP CHEDDAR|2.59|35||||||||||||||||8|OZ|N||||
00041335000648|72|KENS COUNTRY FRENCH|2.78|1|2.78|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15074023||||||16|OZ|N||||
00074880070217|72|HONEY SESAME CHIX MIX|1.29|1||||||||||||||||0.88|OZ|N||||
00020735110065|72|TRKY HILL IC CHOC & VANILLA|5.49|96||||||||||||||||48|OZ|N||||
00011126001154|72|BAKIN' MIRACLE|2.49|44||||||||||||||||16|OZ|N||||
00043000269060|72|OVEN FRY CRISPY PORK|3.49|44||||||||||||||||4.20|OZ|N||||
00043000269022|72|OVEN FRY CRISPY CRUMB|3.49|44||||||||||||||||4.20|OZ|N||||
00038000070105|72|KELL CORN FLAKE CRUMBS|4.49|44||||||||||||||||21|OZ|N||||
00078913280024|72|KEEBLER GRAHAM CRACKER CRUMBS|2.99|44|4.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||13.5|OZ|N||||
00072092424125|72|JOY JUMBO ICE CREAM CUPS|2.69|90|4.00|2|2018/04/12|2018/08/29|0|0|||Giant Eagle Advantage Card Price|14652596||||||12|CT|N||||
00072092324128|72|JOY SUGAR CONES|2.69|90|4.00|2|2018/04/12|2018/08/29|0|0|||Giant Eagle Advantage Card Price|14652596||||||12|CT|N||||
00021000653201|72|KR VELV & SHELL FAMILY SZ|6.99|1||||||||||||||||24|OZ|N||||
00030000169247|72|QKR MINI RICE CHEDDAR CHEESE|1.99|89||||||||||||||||3.03|OZ|N||||
00030000169018|72|QKR RICE CAKE PLAIN SALTD|2.59|89|2.29|1|2017/12/28|2018/12/29|0|0|||Giant Eagle Advantage Card Price|14149609||||||4.5|OZ|N||||
00030000169025|72|QKR RICE CAKE PLAIN UNSLT|2.59|89|2.29|1|2017/12/28|2018/12/29|0|0|||Giant Eagle Advantage Card Price|14149609||||||4.5|OZ|N||||
00030000169094|72|QKR WHT CHED POPCORN CAKE|2.59|89|2.29|1|2017/12/28|2018/12/29|0|0|||Giant Eagle Advantage Card Price|14149609||||||4.5|OZ|N||||
00030000169186|72|QKR BTR POPPED CORN CAKES|2.59|89|2.29|1|2017/12/28|2018/12/29|0|0|||Giant Eagle Advantage Card Price|14149609||||||4.5|OZ|N||||
00030000169100|72|QKR CARAMEL CORN CAKES|2.59|89|2.29|1|2017/12/28|2018/12/29|0|0|||Giant Eagle Advantage Card Price|14149609||||||6.57|OZ|N||||
00030000169209|72|QKR MINI RICE CK CRML CRN|1.99|89||||||||||||||||3.52|OZ|N||||
00030000169216|72|QKR MINI RICE CK APL/CINN|1.99|89||||||||||||||||3.52|OZ|N||||
00000000046497|72|MUSH OYSTER BULK|3.99|4||||||||||||||||1|LB|N||||
00030034102364|72|GE VEGETABLE OIL|7.69|44||||||||||||||||128|OZ|N||||
00072878275590|72|HERDEZ HOT SALSA CASERA|3.99|1||||||||||||||||16|OZ|N||||
00023000387056|72|HAWAIIN KETTLE CHIPS|2.99|89||||||||||||||||8.5|OZ|N||||
00030034006563|72|GE CRESCENT ROLLS 8 CT|1.89|35|5.00|3|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|15107150||||||8|OZ|N||||
00744473720118|72|ORG SO DELICIOUS CRM VAN|6.99|96||||||||||||||||32|OZ|N||||
00076950450189|72|YOGI THROAT CMFRT TEA|4.99|10||||||||||||||||1.27|OZ|N||||
00024600010030|72|MORTON IODIZED SALT|0.99|44||||||||||||||||26|OZ|N||||
00024600010016|72|MORTON PLAIN SALT|0.99|44||||||||||||||||26|OZ|N||||
00024600000505|72|MORTON SALT SUB PLAIN|3.29|44||||||||||||||||3.12|OZ|N||||
00019900003202|72|CLABBER GIRL BAKING PDR|3.29|44||||||||||||||||8.10|OZ|N||||
00033200011101|72|A&H BAKING SODA|0.79|44||||||||||||||||16|OZ|N||||
00033200011705|72|A&H BAKING SODA|2.69|44||||||||||||||||64|OZ|N||||
00024600010580|72|MORTON NATURES SEASONS|3.49|44||||||||||||||||7.5|OZ|N||||
00039000010122|72|ORTEGA SOFT TACO DINNER|3.00|1||||||||||||||||15.5|OZ|N||||
00039000008204|72|ORTEGA TACO SEASONING MIX|0.99|1||||||||||||||||1.25|OZ|N||||
00039000008051|72|ORTEGA TACO KIT 12CT|3.00|1||||||||||||||||10|OZ|N||||
00039000008907|72|ORTEGA TACO SAUCE MILD|1.79|1||||||||||||||||8|OZ|N||||
00039000015622|72|ORT SALSA PRIMA MED TH&CHKY|2.50|1||||||||||||||||16|OZ|N||||
00039000008006|72|ORTEGA TACO SHELLS|2.50|1||||||||||||||||12|CT|N||||
00039000018920|72|ORTEGA TACO SAUCE MEDIUM|1.79|1||||||||||||||||8|OZ|N||||
00046000287355|72|OEP TACO DINNER 12 CT|3.29|1||||||||||||||||8.80|OZ|N||||
00039000015677|72|ORT SALSA PRIMA MLD TH&CHKY|2.50|1||||||||||||||||16|OZ|N||||
00046000287324|72|OEP SOFT TACO DIN 12 CT|3.29|1||||||||||||||||12.50|OZ|N||||
00046000820118|72|OEP FF REFRIED BEANS|1.50|1||||||||||||||||16|OZ|N||||
00046000821214|72|OEP REFRIED BEANS|1.50|1||||||||||||||||16|OZ|N||||
00044700029664|72|OSCAR MAYER BACON BITS|2.99|1||||||||||||||||3|OZ|N||||
00037600478786|72|CHI CHI SALSA MILD|6.99|1||||||||||||||||48|OZ|N||||
00069276070100|72|PATAK JALFREZI|4.49|1||||||||||||||||14.5|OZ|N||||
00037600432009|72|CHI CHI SALSA MEDIUM|6.99|1||||||||||||||||48|OZ|N||||
00046000811017|72|OEP TACO SHELLS|1.89|1||||||||||||||||12|CT|N||||
00046000832517|72|OEP GREEN CHOP CHILIS|1.59|1||||||||||||||||4.5|OZ|N||||
00030034017361|72|GE DICED TOMATOES|1.00|1||||||||||||||||28|OZ|N||||
00037600118064|72|CHI CHI FIESTA SALSA MEDIUM|2.39|1|3.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||16|OZ|N||||
00037600397995|72|CHI CHI FIESTA SALSA HOT|2.39|1|3.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||16|OZ|N||||
00037600295383|72|CHI CHI FIESTA SALSA MILD|2.39|1|3.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||16|OZ|N||||
00791083302333|72|ADVANTEDGE RTD VANILLA|5.99|10||||||||||||||||4|PK|N||||
00049000009774|72|DASANI BOTTLED WATER|1.89|67||||||||||||||||20|OZ|N||||
00037600000451|72|CHI CHI DICED GREEN CHILIES|1.59|1||||||||||||||||4.25|OZ|N||||
00038000301100|72|KELL POPTART BRN SGR CINN UNFR|2.49|44||||||||||||||||14|OZ|N||||
00038000321108|72|KELL POPTART S'MORES|2.49|44||||||||||||||||14.7|OZ|N||||
00038000313103|72|KELL POPTART CHOC FDGE WF|2.49|44||||||||||||||||14.7|OZ|N||||
00038000311109|72|KELL POPTART CINNAMON WF|2.49|44||||||||||||||||14|OZ|N||||
00038000310102|72|KELL POPTART BLUEBERRY WF|2.49|44||||||||||||||||14.7|OZ|N||||
00038000317101|72|KELL POPTART STRAWBRRY WF|2.49|44||||||||||||||||14.7|OZ|N||||
00038000316104|72|KELL POPTART RASPBERRY WF|2.49|44||||||||||||||||14.7|OZ|N||||
00043695071092|72|HOT PKT FOUR CHEESE PIZZA|2.79|36|10.00|4|2018/03/01|2018/12/31|0|0|||Giant Eagle Advantage Card Price|14588400||||||9|OZ|N||||
00038000318108|72|KELL POPTART CHERRY WF|2.49|44||||||||||||||||14.7|OZ|N||||
00038000317200|72|KELL POPTART FAM STRAW WF|3.49|44|6.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||22|OZ|N||||
00038000318207|72|KELL POPTART FAM CHERR WF|3.49|44|6.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||22|OZ|N||||
00038000311208|72|KELL POPTART FAM CINNA WF|3.49|44|6.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||21|OZ|N||||
00038000313202|72|KELL POPTART FAM CHOC WF|3.49|44|6.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||22|OZ|N||||
00038000304200|72|KELL POPTART FAM STRWBRY UNFRS|3.49|44|6.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||22|OZ|N||||
00072486002205|72|JIFFY CORN MUFFIN MIX|0.69|44||||||||||||||||8.5|OZ|N||||
00016000420403|72|BC BISQUICK|3.99|44||||||||||||||||40|OZ|N||||
00016000420809|72|BC BISQUICK|5.99|44||||||||||||||||60|OZ|N||||
00016000421707|72|BC BISQUICK HEART SMART|3.99|44||||||||||||||||40|OZ|N||||
00072486001109|72|JIFFY BISCUIT MIX|3.49|44||||||||||||||||40|OZ|N||||
00051500760505|72|PILLS RTS CHOC FDGE FRST|1.99|44|3.00|2|2018/06/14|2018/07/11|0|0|||Giant Eagle Advantage Card Price|||||||16|OZ|N||||
00051500760802|72|PILLS RTS VANILLA FROSTNG|1.99|44|3.00|2|2018/06/14|2018/07/11|0|0|||Giant Eagle Advantage Card Price|||||||16|OZ|N||||
00016000459007|72|BC RTS MILK CHOC FROSTING|1.99|44||||||||||||||||16|OZ|N||||
00016000458307|72|BC RTS VANILLA FROSTING|1.99|44||||||||||||||||16|OZ|N||||
00016000458406|72|BC RTS CHOCOLATE FROSTING|1.99|44||||||||||||||||16|OZ|N||||
00016000427303|72|BC DRK CHOC FUDGE BROWNIE|1.79|44||||||||||||||||19.9|OZ|N||||
00016000445307|72|BC GINGERBREAD MIX|2.49|44||||||||||||||||14.50|OZ|N||||
00000000030830|72|STEM BRUSSELS SPROUTS|3.99|4||||||||||||||||1|LB|N||||
00016000197268|72|BC CHOC FUDGE BROWNIE MIX|1.79|44||||||||||||||||18.30|OZ|N||||
00016000447004|72|BC FROSTED BROWNIE MIX|2.79|44||||||||||||||||19.10|OZ|N||||
00644209411306|72|DH PINEAPPLE CAKE MIX|1.79|44|3.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||15.25|OZ|N||||
00644209412808|72|DH FRENCH VANILLA CAKE MX|1.79|44|3.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||15.25|OZ|N||||
00644209411030|72|DH LEMON CAKE MIX|1.79|44|3.00|2|2018/06/28|2018/07/04|0|0|||Giant Eagle Advantage Card Price|||||||15.25|OZ|N||||
